126036,Marleen Verheuen,F,17,169,51,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,NA
82954,Lyubov Alekseyevna Mukhachova (-Osipova),F,24,158,53,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
9568,Nuria Belchi Ibez,F,15,151,41,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,NA
46978,Ernest Clarence Trevail Heard (Selby-),M,17,184,NA,New Zealand,NZL,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 200 metres Breaststroke,NA
114951,Daryna Viktorivna Stepaniuk,F,18,174,62,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
126128,Bartolomeus Verschoor,M,23,178,66,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Windsurfer,NA
10411,Giancarlo Bergamini,M,30,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,Fencing Men's Foil Team,Gold
581,Elisabeta Abrudeanu,F,26,NA,NA,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,NA
123115,Kiyoshi Uehara,M,23,169,62,Japan,JPN,1972 Summer,1972,Summer,Munich,Fencing,Fencing Men's Foil Individual,NA
15003,Robin Brew,M,22,183,82,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,NA
133307,Yu Fengtong,M,21,170,74,China,CHN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's 1000 metres,NA
66561,Gabriella Lantos (-Romacz -Debnr),F,25,172,58,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Fencing,Fencing Women's Foil Team,NA
33791,John Fairbairn,M,30,177,75,Canada,CAN,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Men's Skeleton,NA
1801,Jarrah Al-Asmawi,M,21,NA,NA,Kuwait,KUW,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,NA
113264,Slobodan Soro,M,29,196,100,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze
16951,Muhammad Sharif Butt,M,26,NA,NA,Pakistan,PAK,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,NA
113168,Sukda Songsam,M,22,174,67,Thailand,THA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Welterweight,NA
95831,Josef Polig,M,23,168,70,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
31084,Gustaf Peder Wilhelm Dyrssen,M,32,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
82836,Ishtiaq Ahmad. Mubarak Ahmad,M,24,184,66,Malaysia,MAS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,NA
43439,Snia  Sebastio Guadalupe,F,26,188,77,Angola,ANG,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,NA
43270,Christoph Gruber,M,25,180,85,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,NA
46546,Saburo Hasumi,M,24,NA,NA,Japan,JPN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 800 metres,NA
78518,Luiz Altamir Lopes Melo,M,20,174,69,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
105516,Macarena Sans,F,19,165,64,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
54479,Jeon Gwang-Rak,M,24,179,72,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Canoeing,Canoeing Men's Canadian Doubles 500 metres,NA
54658,Jerry,M,NA,NA,NA,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Art Competitions,Art Competitions Mixed Literature Unknown Event,NA
11046,Bernard George Betke,M,33,180,NA,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,Shooting Men's Rapid-Fire Pistol 25 metres,NA
74053,Andreja Mali,F,24,160,54,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
33783,Pierre Alexis Louis Failliot,M,23,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,NA
86456,Luis Nio de Rivera,M,22,177,64,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Springboard,NA
3751,Kaj Andersen,M,28,185,108,Denmark,DEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,NA
32172,Fareid Mahmoud El-Sherbini,M,31,168,78,Egypt,EGY,1968 Summer,1968,Summer,Mexico City,Wrestling,Wrestling Men's Lightweight Greco-Roman,NA
84278,Takahiro Nakai,M,21,175,81,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Middleweight,NA
91401,Vladimir Vladimirovich Parfenovich,M,21,192,90,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Canoeing,Canoeing Men's Kayak Singles 500 metres,Gold
60211,Kim Seo-Yeong,F,18,163,51,South Korea,KOR,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Individual Medley,NA
135090,Stefanos Zintzos,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,Fencing Men's Foil Individual,NA
96655,Lauren Powley,F,24,170,70,United States,USA,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,NA
123343,Helmut Unger,M,24,170,NA,East Germany,GDR,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
134762,Aleksandr Vasilyevich Zhirov,M,21,183,79,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
131611,Beatrix Worrack,F,22,159,50,Germany,GER,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Road Race Individual,NA
64180,Eva Kov,F,21,190,92,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,NA
107935,Julius Schwyzer,M,51,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Art Competitions,Art Competitions Mixed Sculpturing Statues,NA
3688,Anders Jakob Hartington Andersen,M,29,164,51,Denmark,DEN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Marathon,NA
40669,Svetlana Alekseyevna Gladysheva,F,22,170,73,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,NA
133770,Georgios Zakharopoulos,M,30,NA,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Javelin Throw,NA
131111,Gerald Lloyd Wisdom,M,20,180,77,Bahamas,BAH,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,NA
36632,Bruno Franceschetti,M,27,166,70,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,NA
78733,Franco Menichelli,M,27,163,60,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,NA
110057,Shue Ming-Shu,M,24,172,68,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 1000 metres Time Trial,NA
120805,Mariano Tolentino,M,24,NA,NA,Philippines,PHI,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,NA
122962,Aysuluu Tynybekova,F,23,170,58,Kyrgyzstan,KGZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Women's Lightweight Freestyle,NA
132856,Wi Jin Yeo,M,18,NA,NA,Singapore,SGP,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,NA
116123,Karola Sube (-Ziesche),F,16,153,40,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA
101464,Rohan Stuart Robinson,M,24,188,79,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,NA
127361,Jan Christopher von Koss,M,23,183,77,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Fencing,Fencing Men's epee Individual,NA
46821,Takuji Hayata,M,24,160,58,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,Gold
81588,Domenico Montrone,M,30,189,97,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
42790,Charel Grethen,M,24,180,65,Luxembourg,LUX,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA
17423,Antonio Calebotta,M,30,204,88,Italy,ITA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,NA
7347,Coralie Balmy,F,29,180,67,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
125858,Konstantin Venkov,M,31,183,78,Bulgaria,BUL,1956 Summer,1956,Summer,Stockholm,Equestrianism,Equestrianism Men's Three-Day Event Individual,NA
34132,Eduardo Farr,M,57,188,104,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Two Person Keelboat,NA
72810,Franois Arthur Mabillon,M,31,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,Archery Men's Target Archery 28 metres Team,Bronze
114319,Karl Stangl,M,41,185,107,Austria,AUT,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,NA
8974,Marie-Jose Bazin,F,36,173,75,France,FRA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Team,NA
50303,Anthony Howard,M,20,183,73,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
50909,Fritz Huhn,M,27,168,65,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's High Jump,NA
16502,Roger Eugne Bureau,M,23,NA,NA,Belgium,BEL,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
114848,William Imbs Steinmetz,M,24,NA,NA,United States,USA,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's 500 metres,NA
1250,Juan Aguilar,M,21,174,75,Argentina,ARG,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Middleweight,NA
18592,Timothy J. Carroll,M,23,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Triple Jump,NA
107512,Curtis John Schreiner,M,24,175,75,United States,USA,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
3489,Andrew Amonde,M,32,190,104,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
25208,Daniela Alves Lima,F,16,171,66,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,NA
117138,Stanisaw Dominik witochowski,M,24,NA,NA,Poland,POL,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,NA
77653,Kathleen McKane (-Godfree),F,27,NA,NA,Great Britain-1,GBR,1924 Summer,1924,Summer,Paris,Tennis,Tennis Mixed Doubles,NA
82059,Thomas Morgenstern,M,19,184,67,Austria,AUT,2006 Winter,2006,Winter,Torino,Ski Jumping,Ski Jumping Men's Large Hill Individual,Gold
6555,Silke Bachmann,F,24,160,57,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,NA
46578,Diana Hatler,F,12,164,46,Puerto Rico,PUR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
6461,Sergey Babikov,M,44,170,100,Tajikistan,TJK,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Air Pistol 10 metres,NA
97924,Donna Quinn-Brown,F,24,180,72,Australia,AUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,NA
16283,Zdenka Bujnkov (-Jnoov),F,17,167,59,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,NA
98401,Benjamin Raich,M,31,182,83,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,NA
40591,Kolbeinn Gslason,M,28,190,110,Iceland,ISL,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Open Class,NA
101683,Jaime Nharimue Rodrigues,M,33,181,71,Mozambique,MOZ,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
95245,Arthur Elmer Pitt,M,22,163,57,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,NA
116491,Sun Shuwei,M,16,155,45,China,CHN,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Platform,Gold
36519,Hugues Fournel,M,23,170,73,Canada,CAN,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Doubles 1000 metres,NA
111191,Randhir Singh Gentle,M,34,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
88465,Yoshio Okita,M,25,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Discus Throw,NA
113114,Song Gwang-Seon,M,18,177,71,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
57267,Maiko Kano,F,24,185,72,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
20803,Ron Chiodi,M,23,173,73,United States,USA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,NA
40825,Andrej Glucks,M,20,166,70,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Canoeing,Canoeing Men's Kayak Singles Slalom,NA
57458,rem Karamete,F,23,167,60,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Women's Foil Individual,NA
90815,Bror Viking Palm,M,28,181,87,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,Gold
25042,Mark Dalton,M,19,198,NA,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,NA
19160,Milorad avi,M,28,198,87,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
130457,Hermann Wilker,M,25,NA,NA,Ludwigshafener Ruder Verein-1,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
115382,Desanka Stojanovi,F,26,179,73,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,NA
77969,Jeffrey McVean,M,29,180,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Equestrianism,Equestrianism Mixed Jumping Individual,NA
31425,Jonas Inge Rikard Edman,M,33,179,73,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Small-Bore Rifle Prone 50 metres,Gold
49622,Juan Holz,M,20,181,78,Chile,CHI,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
56996,Wai Leung Kam,M,26,177,64,Hong Kong,HKG,1976 Summer,1976,Summer,Montreal,Fencing,Fencing Men's epee Individual,NA
66663,Giouli Lara,F,28,175,78,Greece,GRE,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,NA
125013,Christoffel van Wyk,M,26,171,75,Namibia,NAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
108392,Suzuko Seki,F,20,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,NA
134853,Zhu Qinan,M,31,183,75,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Small-Bore Rifle Three Positions 50 metres,NA
27308,Orhan Delibas (Debiscan-),M,21,174,71,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,Silver
41312,Jos Gmez Cervantes,M,28,165,55,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 10000 metres,NA
25150,Mikelis Reinis Dancis,M,26,201,105,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,NA
133542,Daryna Oleksivna Yushko,F,23,174,59,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
116610,Bedich upk,M,25,NA,NA,Czechoslovakia,TCH,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,NA
134622,Zhang Zhehui,F,28,177,76,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,NA
127058,Augustinus Wilhelmus Johannes Marines Vogels,M,25,181,90,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
75793,Luis E. Martnez Sican,M,29,165,54,Guatemala,GUA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,NA
